,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
0,0.0094,0.2048,0.6613,0.0558,0.0024,0.2345,0.0001,0.05,0.1203,0.0003,0.0892,0.2685,0.8437,1.7296,3.9553,0.4344,6.2173
1,0.0096,0.2409,0.6665,0.0469,0.0025,0.2913,0.0001,0.0494,0.1268,0.0002,0.1417,0.2958,0.975,1.9015,3.6671,0.772,6.4663
2,0.0094,0.2139,0.6534,0.0494,0.0019,0.2807,0.0001,0.0505,0.1302,0.0003,0.1378,0.2891,0.9592,1.8451,3.0692,0.446,5.4845
3,0.0094,0.2286,0.6287,0.0499,0.003,0.2312,0.0001,0.0494,0.125,0.0002,0.09,0.2752,0.8406,1.7167,5.0005,0.7714,7.6108
4,0.0093,0.2132,0.6395,0.0451,0.0027,0.2337,0.0001,0.0476,0.1244,0.0001,0.084,0.2652,0.8213,1.6934,5.0579,0.7727,7.6403
5,0.0092,0.2343,0.6444,0.0484,0.0024,0.2295,0.0001,0.0514,0.1248,0.0002,0.0886,0.2661,0.8303,1.7286,2.8339,0.4421,5.1232
6,0.0093,0.2277,0.6513,0.0535,0.0039,0.2359,0.0001,0.0539,0.1283,0.0003,0.0909,0.2697,0.8565,1.7558,2.7653,0.5175,5.1545
7,0.0095,0.2101,0.6294,0.0597,0.0033,0.2759,0.0002,0.0467,0.123,0.0002,0.1385,0.2625,0.9268,1.7843,4.7526,0.8425,7.5036
8,0.0105,0.2084,0.6874,0.0588,0.0029,0.2881,0.0001,0.0528,0.1213,0.0002,0.1384,0.2853,0.9696,1.8881,5.3231,0.6431,7.9927
9,0.0101,0.239,0.6458,0.0448,0.0016,0.2228,0.0001,0.056,0.1231,0.0002,0.0855,0.2634,0.8081,1.7161,3.7254,0.5012,6.07
10,0.0091,0.2131,0.6194,0.0509,0.0016,0.2766,0.0001,0.0451,0.1238,0.0002,0.1357,0.2827,0.9288,1.7787,2.9198,0.5056,5.331
11,0.009,0.2208,0.6045,0.0531,0.0014,0.3008,0.0001,0.0503,0.1278,0.0002,0.1389,0.2791,0.973,1.8163,4.8219,0.7972,7.563
12,0.0096,0.2201,0.6734,0.0524,0.0015,0.2183,0.0001,0.0449,0.1219,0.0002,0.0902,0.2739,0.8137,1.7273,2.8666,0.5127,5.2323
13,0.0093,0.2101,0.6135,0.0543,0.0015,0.2648,0,0.0449,0.1252,0.0001,0.1308,0.254,0.8844,1.7222,3.0451,0.8172,5.7128
14,0.0092,0.2175,0.6318,0.0505,0.0015,0.2523,0.0001,0.0421,0.1274,0.0002,0.1311,0.2541,0.8721,1.7374,4.0462,0.4972,6.413
15,0.0088,0.2106,0.606,0.0554,0.0014,0.2803,0.0001,0.0433,0.1282,0.0002,0.1263,0.2635,0.9074,1.7387,3.2855,0.4953,5.6422
16,0.0092,0.1014,0.6666,0.049,0.0016,0.2761,0.0001,0.0544,0.1206,0.0002,0.1319,0.2746,0.922,1.7131,5.6757,0.8157,8.3308
17,0.009,0.2352,0.6644,0.0478,0.0021,0.2402,0.0001,0.049,0.1295,0.0001,0.0877,0.2847,0.8551,1.7726,4.9131,0.808,7.6306
18,0.0092,0.2229,0.6633,0.0592,0.0032,0.2893,0.0001,0.0484,0.1323,0.0002,0.1448,0.2946,0.9917,1.8962,5.6154,0.8938,8.5333
19,0.0099,0.1901,0.6463,0.0588,0.0037,0.2842,0.0001,0.0493,0.1359,0.0002,0.1332,0.2629,0.9477,1.8014,4.8632,0.6672,7.4564
20,0.0104,0.224,0.6368,0.0537,0.0018,0.2997,0.0001,0.0442,0.1369,0.0002,0.1328,0.2811,0.97,1.8522,3.8172,0.5168,6.3103
21,0.009,0.2187,0.6357,0.055,0.0027,0.3047,0,0.0472,0.1382,0.0002,0.1308,0.2597,0.9587,1.8329,3.7204,0.5117,6.1869
22,0.0093,0.2315,0.6401,0.0568,0.0016,0.2906,0.0001,0.044,0.1393,0.0001,0.1335,0.2677,0.9447,1.8372,3.3821,0.5239,5.869
23,0.0094,0.2231,0.629,0.0516,0.0016,0.2384,0.0001,0.0427,0.1544,0.0002,0.0881,0.2624,0.8488,1.7159,3.2713,0.5228,5.6306
24,0.0095,0.0982,0.6261,0.0659,0.0015,0.2748,0.0001,0.0559,0.1372,0.0001,0.133,0.2752,0.954,1.696,6.0837,0.8401,8.7494
25,0.0091,0.2313,0.6465,0.0566,0.0016,0.3042,0.0001,0.0492,0.1477,0.0001,0.1487,0.2747,0.9932,1.8865,6.2455,0.8583,9.1195
26,0.0093,0.2317,0.5965,0.0477,0.0015,0.2399,0.0001,0.0427,0.1357,0.0002,0.086,0.2786,0.8411,1.6842,3.413,0.5257,5.7504
27,0.0093,0.2131,0.6457,0.054,0.002,0.3132,0.0001,0.0497,0.1506,0.0002,0.1379,0.2679,0.9961,1.873,5.1995,0.5319,7.7268
28,0.0088,0.1996,0.6504,0.057,0.0035,0.3085,0.0002,0.0484,0.1462,0.0002,0.139,0.2612,0.9812,1.8513,3.5356,0.5224,6.0366
29,0.0093,0.2154,0.6324,0.056,0.0041,0.3067,0.0001,0.045,0.1402,0.0002,0.1332,0.2753,0.9802,1.8488,4.0337,0.5284,6.533
30,0.0091,0.236,0.6475,0.0608,0.002,0.2982,0.0001,0.0546,0.1497,0.0002,0.1343,0.2753,0.9944,1.8959,3.6397,0.5178,6.1742
31,0.0097,0.2124,0.6254,0.0551,0.0017,0.2582,0.0001,0.0474,0.1494,0.0002,0.0907,0.2758,0.8974,1.7542,4.2863,0.838,6.9994
32,0.0102,0.1103,0.7697,0.0569,0.0022,0.3272,0.0001,0.0557,0.1382,0.0003,0.1418,0.2779,1.018,1.9229,6.2823,0.938,9.2732
33,0.0099,0.2352,0.671,0.0613,0.0042,0.3147,0.0001,0.0565,0.1445,0.0002,0.1409,0.2944,1.0405,1.9657,5.0048,0.5089,7.6497
34,0.0092,0.2231,0.6255,0.056,0.0015,0.2938,0.0001,0.0424,0.1452,0.0002,0.1379,0.2893,0.9769,1.8441,3.7866,0.5126,6.2614
35,0.009,0.2159,0.6138,0.052,0.0014,0.285,0.0001,0.0449,0.1355,0.0001,0.1309,0.2759,0.9351,1.7789,5.7496,0.8563,8.5113
36,0.0092,0.2221,0.6443,0.0546,0.0015,0.2879,0.0001,0.0431,0.1368,0.0001,0.133,0.2707,0.9378,1.821,6.6596,0.9537,9.555
37,0.0092,0.2281,0.634,0.0564,0.0041,0.2574,0.0001,0.0475,0.1383,0.0002,0.0897,0.2866,0.8983,1.7827,6.3669,0.8786,9.1523
38,0.0091,0.2219,0.653,0.0568,0.0017,0.2893,0,0.0449,0.1352,0.0002,0.1301,0.2637,0.935,1.8288,6.4922,0.5235,8.965
39,0.0091,0.2347,0.6091,0.0555,0.0015,0.2797,0.0001,0.0523,0.1349,0.0002,0.1328,0.283,0.9527,1.8136,4.0124,0.5296,6.4716
40,0.0105,0.1828,0.659,0.0589,0.0026,0.3069,0.0001,0.0499,0.1292,0.0002,0.1411,0.3004,1.0116,1.8746,6.3031,0.5302,8.8382
41,0.0093,0.2262,0.6371,0.0558,0.0015,0.3071,0.0001,0.0464,0.148,0.0002,0.1375,0.285,0.9921,1.8764,4.1498,0.5352,6.6777
42,0.0101,0.2357,0.6537,0.0552,0.0024,0.3092,0.0001,0.0518,0.1372,0.0002,0.1385,0.2841,0.9979,1.9124,6.7519,0.5369,9.3909
43,0.0088,0.2247,0.6531,0.0574,0.0034,0.3046,0.0001,0.0481,0.1394,0.0003,0.1403,0.2912,1.0056,1.9033,4.3816,0.5737,6.9739
44,0.01,0.2373,0.6747,0.0603,0.0032,0.3267,0.0002,0.0536,0.1479,0.0003,0.1404,0.2862,1.0434,1.9759,4.5433,0.5523,7.189
45,0.0097,0.2171,0.6562,0.0544,0.0016,0.294,0.0001,0.0555,0.1351,0.0002,0.136,0.2912,0.9797,1.8713,5.6285,0.5607,8.1782
46,0.0087,0.2212,0.6248,0.0521,0.0015,0.2916,0.0001,0.0442,0.1327,0.0001,0.1341,0.2694,0.9352,1.7958,4.3682,0.5604,6.8404
47,0.0089,0.2186,0.5964,0.0562,0.0015,0.3027,0.0001,0.042,0.1324,0.0002,0.1506,0.2896,0.988,1.8173,4.5327,0.9291,7.4006
48,0.009,0.195,0.6778,0.06,0.0016,0.3064,0.0001,0.0543,0.1384,0.0002,0.1408,0.3005,1.013,1.9069,7.8461,0.9648,10.8371
49,0.0091,0.2466,0.657,0.0581,0.0016,0.3203,0.0001,0.0494,0.1591,0.0002,0.1446,0.2894,1.0385,1.9583,6.5239,0.5683,9.1636
50,0.0087,0.2124,0.6073,0.0539,0.0015,0.2908,0.0001,0.0433,0.1352,0.0002,0.1348,0.2688,0.9376,1.7708,4.4258,0.589,6.9011
51,0.0087,0.2211,0.6209,0.0563,0.0065,0.3119,0.0001,0.0483,0.1373,0.0002,0.1382,0.2829,1.0033,1.863,4.4404,0.575,6.9968
52,0.0088,0.2196,0.6544,0.0669,0.0042,0.3117,0.0001,0.047,0.1364,0.0002,0.1401,0.2931,1.0218,1.9152,4.4529,0.5734,7.0605
53,0.0103,0.2253,0.6258,0.0556,0.003,0.297,0.0001,0.0448,0.1375,0.0002,0.1457,0.2816,0.9832,1.8539,4.4446,0.5764,6.9944
54,0.0097,0.2117,0.6402,0.0555,0.003,0.295,0.0001,0.05,0.1372,0.0002,0.1371,0.2834,0.9815,1.8544,4.4583,0.5798,7.0081
55,0.0096,0.2272,0.6347,0.0567,0.0019,0.2985,0.0002,0.0475,0.1354,0.0002,0.139,0.2707,0.9689,1.851,4.4606,0.5816,7.0118
56,0.0104,0.1994,0.6408,0.0569,0.0041,0.3149,0.0001,0.0519,0.1279,0.0002,0.1397,0.2916,1.015,1.8783,8.1378,0.595,10.7523
57,0.0096,0.2294,0.6745,0.0583,0.0023,0.3005,0.0001,0.0506,0.1365,0.0003,0.1355,0.3036,1.0073,1.9299,4.5522,0.5792,7.1859
58,0.0099,0.2256,0.6435,0.0598,0.0032,0.3095,0.0002,0.0445,0.1474,0.0002,0.1363,0.2694,0.988,1.8761,4.8774,0.5816,7.4576
59,0.0101,0.2098,0.6341,0.0557,0.0021,0.3016,0.0001,0.046,0.1372,0.0002,0.136,0.2806,0.9789,1.8419,4.4882,0.5843,7.0308
60,0.009,0.2233,0.6342,0.0567,0.0031,0.3016,0.0001,0.0448,0.136,0.0002,0.1353,0.2875,0.9902,1.8651,4.4728,0.5817,7.0363
61,0.0099,0.2125,0.6477,0.0585,0.0018,0.3027,0.0001,0.0461,0.1342,0.0001,0.1371,0.2846,0.9836,1.8619,4.59,0.5887,7.1594
62,0.0096,0.2294,0.6561,0.0539,0.0031,0.3196,0.0001,0.0473,0.1506,0.0003,0.1589,0.2893,1.0422,1.9486,4.5251,0.5877,7.1773
63,0.0103,0.2237,0.6402,0.0544,0.0015,0.2859,0.0001,0.053,0.1336,0.0002,0.132,0.2678,0.9382,1.8189,4.5545,0.5879,7.0829
64,0.0104,0.2296,0.6645,0.0568,0.004,0.3208,0.0001,0.0468,0.1323,0.0003,0.1442,0.2917,1.0199,1.9389,7.2575,0.589,9.9094
65,0.0092,0.2273,0.6752,0.056,0.0018,0.2962,0.0002,0.0463,0.1403,0.0003,0.1428,0.2893,0.9992,1.9204,4.5038,0.5865,7.1291
66,0.01,0.2203,0.6314,0.0521,0.0016,0.2783,0.0001,0.0469,0.1315,0.0002,0.1336,0.273,0.9271,1.7964,4.5507,0.6211,7.0889
67,0.0097,0.2267,0.6814,0.0532,0.0019,0.3073,0.0001,0.0584,0.1348,0.0002,0.1343,0.2804,1.0251,1.9528,7.2476,0.7963,10.1221
68,0.0114,0.2388,0.6905,0.0659,0.0026,0.3253,0.0001,0.0473,0.1517,0.0003,0.154,0.2962,1.0704,2.0242,4.518,0.6076,7.2748
69,0.0098,0.2348,0.6434,0.0542,0.0035,0.2964,0.0001,0.0625,0.135,0.0002,0.142,0.2725,0.9859,1.8844,4.5007,0.5936,7.0992
70,0.0094,0.2192,0.6398,0.0577,0.004,0.3084,0.0001,0.048,0.1333,0.0002,0.1437,0.284,0.9982,1.875,4.4975,0.6169,7.1068
71,0.0092,0.2402,0.6357,0.0543,0.0028,0.3151,0.0001,0.046,0.1312,0.0002,0.1417,0.2868,0.9973,1.8923,4.5468,0.5918,7.1501
72,0.0111,0.097,0.7068,0.0497,0.0049,0.2988,0.0002,0.0461,0.1248,0.0002,0.1509,0.2886,0.9878,1.8159,8.4035,1.0921,11.4456
73,0.0102,0.2351,0.6653,0.0596,0.0028,0.2534,0.0001,0.0473,0.1366,0.0002,0.092,0.2882,0.9006,1.821,6.7841,0.5918,9.324
74,0.0093,0.2329,0.6283,0.0537,0.0033,0.2995,0.0001,0.0454,0.1364,0.0002,0.1413,0.2762,0.9782,1.8577,4.5073,0.5915,7.0738
75,0.0099,0.2154,0.6457,0.0558,0.0035,0.2959,0.0001,0.0481,0.1369,0.0003,0.1417,0.2904,0.9929,1.8735,4.5642,0.5951,7.1518
76,0.0094,0.2213,0.6556,0.0569,0.0022,0.3013,0.0001,0.0514,0.134,0.0003,0.1386,0.2926,0.9985,1.8955,4.5708,0.5957,7.1809
77,0.0097,0.2201,0.6472,0.0551,0.0018,0.2974,0.0001,0.0476,0.1311,0.0003,0.1404,0.2663,0.9594,1.8473,4.6516,0.6013,7.2208
78,0.0097,0.2278,0.6335,0.0554,0.0049,0.2527,0.0001,0.0503,0.1352,0.0002,0.0973,0.2946,0.9123,1.7934,4.5306,0.5942,7.0371
79,0.0095,0.2149,0.6212,0.0531,0.0016,0.2768,0.0001,0.0427,0.1314,0.0002,0.1339,0.2758,0.9252,1.779,4.6632,0.5983,7.1615
80,0.0092,0.2096,0.6636,0.057,0.0025,0.2924,0.0001,0.0519,0.1299,0.0002,0.1439,0.2929,0.9914,1.885,6.4161,0.5967,9.0188
81,0.0096,0.2331,0.6933,0.0572,0.0021,0.2977,0.0001,0.0468,0.1296,0.0003,0.1361,0.2926,0.9809,1.9288,7.361,0.9595,10.378
82,0.0092,0.2374,0.6551,0.0618,0.0022,0.3122,0.0001,0.0536,0.1306,0.0002,0.1419,0.2836,1.0056,1.9159,5.2112,0.5961,7.8494
83,0.0095,0.2199,0.6554,0.0568,0.0025,0.2943,0.0001,0.054,0.1358,0.0002,0.1421,0.2852,0.9894,1.8831,4.561,0.5984,7.1611
84,0.0099,0.2103,0.6353,0.0551,0.004,0.2589,0.0001,0.0465,0.1336,0.0002,0.0945,0.2877,0.9019,1.7646,4.5698,0.6022,7.0561
85,0.0104,0.2257,0.6419,0.0571,0.0037,0.2981,0.0001,0.0476,0.1335,0.0002,0.1397,0.2821,0.9819,1.8714,4.6167,0.6049,7.2317
86,0.0099,0.2214,0.6692,0.0562,0.0015,0.2901,0.0001,0.046,0.1307,0.0001,0.1365,0.286,0.9578,1.8675,4.606,0.6151,7.2089
87,0.0097,0.2317,0.5992,0.0559,0.0015,0.2225,0,0.0425,0.1298,0.0002,0.0956,0.2665,0.8232,1.6688,4.5692,0.5956,6.9522
88,0.0092,0.0938,0.6664,0.0554,0.0022,0.2799,0.0002,0.0462,0.1253,0.0003,0.1391,0.29,0.9566,1.7374,8.1332,1.0739,11.0728
89,0.0091,0.2411,0.6756,0.0617,0.0026,0.2928,0.0001,0.047,0.1341,0.0002,0.1351,0.2969,0.9918,1.9263,6.5637,0.5996,9.2174
90,0.0098,0.2342,0.6639,0.0538,0.0031,0.2923,0.0001,0.0482,0.1307,0.0002,0.1428,0.2843,0.9736,1.8907,4.6044,0.6081,7.2269
91,0.0104,0.2281,0.6508,0.0577,0.002,0.2501,0.0001,0.0498,0.1331,0.0002,0.0964,0.2955,0.9003,1.8,4.6492,0.6013,7.172
92,0.0101,0.231,0.6245,0.0571,0.0015,0.2853,0.0001,0.044,0.1299,0.0002,0.1341,0.2902,0.9515,1.8262,4.5959,0.5991,7.14
93,0.0096,0.2057,0.6079,0.0545,0.0015,0.2836,0.0001,0.0516,0.1267,0.0002,0.136,0.2795,0.944,1.7756,4.6253,0.6028,7.1225
94,0.0093,0.2268,0.5992,0.052,0.0015,0.2823,0.0001,0.0521,0.1317,0.0002,0.1335,0.2729,0.9352,1.7773,4.6245,0.6127,7.1338
95,0.0093,0.2081,0.6142,0.0528,0.0015,0.2878,0.0001,0.0418,0.1298,0.0001,0.1374,0.2603,0.9209,1.7586,4.6267,0.6037,7.1089
96,0.0091,0.1963,0.6736,0.054,0.0032,0.2505,0.0001,0.0545,0.125,0.0003,0.0972,0.2912,0.8905,1.7827,8.6149,1.1141,11.633
