,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
162,0.0061,0.2155,0.5265,0.0552,0.0015,0.222,0.0001,0.0442,0.1235,0.0001,0.0775,0.2427,0.7757,1.5284,2.4997,0.32,4.4155
163,0.006,0.2096,0.542,0.0516,0.0015,0.2207,0.0001,0.044,0.122,0.0002,0.0813,0.2263,0.7566,1.5201,2.4774,0.3238,4.3892
164,0.0062,0.2053,0.5505,0.0558,0.0015,0.2157,0,0.0439,0.1211,0.0002,0.075,0.2346,0.7562,1.5224,2.5385,0.3269,4.4565
165,0.006,0.207,0.5475,0.0521,0.0015,0.2658,0.0001,0.0446,0.125,0.0001,0.1274,0.2284,0.8538,1.6191,2.4673,0.3164,4.4703
166,0.006,0.2054,0.5336,0.0577,0.0015,0.2131,0,0.0452,0.1243,0.0002,0.0783,0.2456,0.7745,1.5239,2.5069,0.3205,4.4192
167,0.0063,0.212,0.5387,0.0553,0.0014,0.22,0.0001,0.0424,0.122,0.0001,0.0773,0.234,0.7612,1.5225,2.463,0.3192,4.3726
168,0.0066,0.0969,0.5747,0.0564,0.0014,0.2196,0.0001,0.045,0.1131,0.0002,0.0796,0.2329,0.7575,1.444,4.047,0.3227,5.8825
169,0.0066,0.2174,0.5813,0.0554,0.0034,0.2756,0.0001,0.045,0.1244,0.0002,0.1267,0.2372,0.8811,1.6913,2.5707,0.5407,4.8731
170,0.0064,0.2629,0.5473,0.053,0.0014,0.2628,0,0.0412,0.124,0.0002,0.124,0.236,0.8511,1.6721,2.5266,0.3201,4.5882
171,0.006,0.2136,0.5513,0.055,0.0014,0.2103,0.0001,0.0442,0.1254,0.0001,0.0781,0.2462,0.7693,1.5456,2.4728,0.3222,4.4096
172,0.0062,0.2037,0.5298,0.0529,0.0015,0.2205,0,0.0437,0.1258,0.0001,0.0792,0.2355,0.7675,1.5114,2.455,0.3208,4.3547
173,0.0061,0.2034,0.543,0.0544,0.0014,0.2149,0,0.0441,0.1215,0.0001,0.0799,0.2235,0.7482,1.5049,2.483,0.3193,4.376
174,0.0062,0.203,0.5422,0.0561,0.0015,0.2608,0.0001,0.0435,0.1215,0.0002,0.1175,0.2332,0.8428,1.5985,2.4868,0.3176,4.4711
175,0.006,0.2096,0.5571,0.0508,0.0014,0.2138,0.0001,0.0492,0.1222,0.0001,0.0779,0.238,0.7622,1.5411,2.4628,0.3188,4.3899
176,0.006,0.171,0.563,0.0588,0.0014,0.2209,0,0.0384,0.114,0.0001,0.0788,0.2391,0.7607,1.5069,3.1366,0.3249,5.0358
177,0.006,0.2225,0.5892,0.0553,0.0018,0.2245,0.0001,0.0455,0.1263,0.0002,0.0815,0.2352,0.7833,1.6077,3.4487,0.3189,5.4453
178,0.006,0.2072,0.543,0.0529,0.0016,0.27,0.0001,0.0428,0.1219,0.0001,0.1258,0.2362,0.8602,1.6208,2.5375,0.3205,4.5474
179,0.006,0.2073,0.55,0.0526,0.0015,0.223,0,0.0443,0.1221,0.0001,0.0769,0.2379,0.7672,1.5348,2.5318,0.316,4.4519
180,0.006,0.2176,0.5363,0.0536,0.0015,0.2234,0.0001,0.0462,0.1213,0.0001,0.0812,0.2528,0.7896,1.554,2.4691,0.3129,4.4047
181,0.0061,0.2054,0.5335,0.0517,0.0015,0.2188,0.0001,0.0446,0.1226,0.0002,0.079,0.2486,0.7769,1.5261,2.4575,0.3178,4.3695
182,0.006,0.2006,0.5306,0.0498,0.0015,0.2137,0.0001,0.0454,0.1244,0.0001,0.0762,0.2367,0.7565,1.4981,2.4668,0.3175,4.3506
183,0.0062,0.203,0.5349,0.0524,0.0014,0.2679,0.0001,0.0463,0.1223,0.0002,0.1196,0.2376,0.8562,1.6045,2.4818,0.3215,4.4763
184,0.0064,0.0786,0.5694,0.0575,0.0015,0.2679,0.0001,0.0456,0.1145,0.0001,0.1203,0.2188,0.8375,1.4978,3.1603,0.3175,5.0432
185,0.006,0.2112,0.5634,0.0569,0.0015,0.2263,0.0001,0.0474,0.1259,0.0001,0.0807,0.2482,0.7956,1.5805,2.5648,0.3249,4.5436
186,0.0063,0.2126,0.5591,0.0537,0.0015,0.2274,0,0.0481,0.1253,0.0001,0.0795,0.2412,0.7854,1.5677,2.5624,0.3139,4.5132
187,0.006,0.1933,0.5375,0.0534,0.0014,0.2289,0,0.0461,0.127,0.0002,0.081,0.2279,0.7743,1.5154,2.5488,0.3151,4.4481
188,0.006,0.2143,0.5549,0.0545,0.0014,0.2253,0,0.0452,0.1253,0.0001,0.0807,0.2469,0.7893,1.569,2.5482,0.3174,4.5033
189,0.0061,0.2069,0.5506,0.0547,0.0016,0.223,0,0.0493,0.1216,0.0001,0.0798,0.2586,0.7976,1.5659,2.5535,0.3167,4.5083
190,0.0063,0.2106,0.6613,0.0614,0.0024,0.2426,0.0001,0.0555,0.1166,0.0005,0.0889,0.2617,0.8546,1.7455,2.4714,0.3165,4.6026
191,0.0066,0.2082,0.6035,0.0603,0.0041,0.2338,0.0001,0.0486,0.1355,0.0003,0.0822,0.2473,0.8329,1.6655,2.6094,0.3166,4.6603
192,0.0067,0.1732,0.6035,0.0454,0.0024,0.234,0.0001,0.0544,0.1171,0.0002,0.0836,0.2476,0.8058,1.6021,4.1444,0.5074,6.3323
193,0.0059,0.2204,0.5982,0.0546,0.0022,0.2343,0.0002,0.0472,0.1271,0.0002,0.0777,0.2461,0.8084,1.6436,2.5406,0.316,4.5739
194,0.0061,0.2124,0.565,0.0528,0.0015,0.2729,0.0001,0.0461,0.1255,0.0001,0.1185,0.2385,0.8654,1.6569,2.4632,0.313,4.5014
195,0.0061,0.2034,0.5463,0.0573,0.0079,0.2786,0.0001,0.0452,0.1268,0.0002,0.1245,0.2415,0.8968,1.6569,2.4666,0.3155,4.5105
196,0.0059,0.2025,0.5427,0.0531,0.0015,0.2629,0.0001,0.0441,0.1226,0.0002,0.1258,0.2507,0.8738,1.6304,2.4468,0.3141,4.4599
197,0.0059,0.207,0.5864,0.0565,0.0033,0.2265,0.0001,0.0497,0.1282,0.0002,0.0831,0.2353,0.804,1.6149,2.4582,0.3173,4.4591
198,0.0059,0.2071,0.57,0.0545,0.002,0.2304,0.0001,0.0431,0.1277,0.0003,0.0807,0.2504,0.8045,1.5968,2.9547,0.3227,4.9443
199,0.0063,0.2209,0.5851,0.052,0.0016,0.2216,0.0001,0.044,0.1239,0.0001,0.081,0.2275,0.7622,1.5857,2.5577,0.3233,4.5366
200,0.0062,0.1689,0.5664,0.0492,0.0014,0.2627,0.0001,0.0543,0.1164,0.0002,0.13,0.2312,0.8546,1.6018,3.8951,0.344,5.9202
201,0.007,0.2325,0.6191,0.055,0.0022,0.2348,0.0001,0.0516,0.1285,0.0002,0.0816,0.2403,0.8139,1.6839,2.6416,0.3223,4.7242
202,0.0061,0.2135,0.5864,0.0554,0.0034,0.2377,0.0001,0.0489,0.1217,0.0002,0.0818,0.2563,0.8257,1.6402,3.0451,0.3117,5.084
203,0.0062,0.2135,0.5985,0.0539,0.0018,0.2873,0.0002,0.0479,0.1257,0.0002,0.1227,0.2363,0.8928,1.7197,2.5227,0.3184,4.631
204,0.0061,0.2057,0.5663,0.0572,0.0019,0.2321,0.0001,0.0489,0.1265,0.0002,0.0805,0.244,0.8093,1.5958,2.5179,0.3151,4.4978
205,0.0061,0.2011,0.586,0.0562,0.0019,0.2892,0.0001,0.0479,0.1364,0.0002,0.1279,0.2487,0.9261,1.7288,2.5099,0.316,4.624
206,0.0059,0.2078,0.5611,0.0561,0.0038,0.2344,0,0.0507,0.1279,0.0002,0.0794,0.2458,0.8181,1.6,2.4727,0.3111,4.4525
207,0.0057,0.2063,0.5669,0.0546,0.0032,0.2254,0.0001,0.0502,0.1266,0.0002,0.0796,0.2334,0.791,1.5776,2.4755,0.3142,4.4374
208,0.0062,0.179,0.621,0.0599,0.0025,0.2875,0.0001,0.0548,0.1241,0.0003,0.1205,0.2505,0.9217,1.7417,3.6337,0.3157,5.7629
209,0.0059,0.2166,0.5942,0.0597,0.0021,0.2424,0.0001,0.0498,0.1241,0.0003,0.0824,0.2501,0.8319,1.658,2.8423,0.3121,4.8853
210,0.0059,0.2168,0.5962,0.0538,0.0046,0.2458,0.0001,0.0456,0.1246,0.0002,0.0879,0.2551,0.8382,1.6664,2.4342,0.3115,4.4812
211,0.0062,0.2046,0.5754,0.0564,0.0056,0.2368,0.0001,0.0465,0.127,0.0002,0.0797,0.2335,0.8054,1.5995,2.4371,0.3101,4.4156
212,0.0062,0.2064,0.5704,0.0573,0.002,0.2285,0.0001,0.0507,0.1255,0.0002,0.0823,0.2388,0.8028,1.5925,2.4447,0.3106,4.4167
213,0.006,0.2143,0.585,0.0556,0.0021,0.2384,0.0001,0.0464,0.1264,0.0002,0.0799,0.2452,0.8129,1.6288,2.4531,0.3074,4.4592
214,0.0059,0.2131,0.565,0.0545,0.0018,0.2261,0.0001,0.0472,0.1342,0.0002,0.0824,0.2568,0.8202,1.6129,2.4195,0.3082,4.4098
215,0.006,0.2073,0.5907,0.0491,0.002,0.2232,0.0001,0.0484,0.124,0.0002,0.0792,0.2548,0.7973,1.6115,2.4127,0.3112,4.4043
216,0.006,0.1786,0.6121,0.0461,0.0038,0.2821,0.0001,0.054,0.1093,0.0003,0.135,0.2436,0.9009,1.7095,3.7766,0.4437,6.0042
217,0.0059,0.2229,0.5779,0.0556,0.0059,0.2332,0.0001,0.052,0.1244,0.0002,0.0808,0.2426,0.8142,1.6282,2.8724,0.3102,4.8846
218,0.0063,0.2214,0.598,0.0537,0.0035,0.226,0.0001,0.0429,0.1096,0.0001,0.08,0.2493,0.7834,1.6181,2.4151,0.3083,4.4108
219,0.006,0.2068,0.5842,0.0554,0.0018,0.2719,0.0001,0.0527,0.1237,0.0001,0.1242,0.2413,0.8842,1.6914,2.4187,0.3063,4.4856
220,0.0058,0.209,0.5812,0.0549,0.0031,0.2748,0.0002,0.0476,0.1215,0.0001,0.123,0.2343,0.879,1.6865,2.462,0.3116,4.5294
221,0.0061,0.2071,0.5559,0.0593,0.0023,0.233,0.0001,0.0494,0.1242,0.0002,0.0815,0.2324,0.8016,1.5793,2.4659,0.3144,4.429
222,0.0061,0.2067,0.5774,0.0546,0.0037,0.2719,0.0002,0.0601,0.1253,0.0003,0.127,0.2568,0.9218,1.7212,2.4416,0.3104,4.5426
223,0.006,0.2064,0.5754,0.0562,0.0054,0.2348,0.0001,0.0512,0.1098,0.0002,0.0826,0.2588,0.8214,1.6182,2.443,0.3112,4.4409
224,0.0066,0.0807,0.5888,0.0569,0.0055,0.2405,0.0001,0.0486,0.1153,0.0002,0.0826,0.2436,0.8076,1.4961,3.103,0.315,4.9851
225,0.0064,0.2111,0.5794,0.0564,0.0019,0.2329,0.0001,0.0465,0.1233,0.0002,0.0835,0.258,0.8203,1.626,2.5626,0.3199,4.585
226,0.0064,0.2158,0.5899,0.0619,0.0023,0.2351,0.0001,0.0461,0.1141,0.0002,0.0821,0.2511,0.8136,1.6353,2.7533,0.3121,4.7751
227,0.0063,0.2103,0.5729,0.0572,0.0036,0.2356,0.0001,0.0477,0.1114,0.0002,0.0844,0.2356,0.7965,1.5944,3.0996,0.3109,5.0788
228,0.0061,0.2163,0.5629,0.0621,0.0023,0.2806,0.0001,0.0453,0.1142,0.0002,0.1345,0.2476,0.9081,1.7008,2.4199,0.3089,4.4991
229,0.0061,0.2123,0.5697,0.0572,0.004,0.234,0.0001,0.0505,0.1237,0.0002,0.0852,0.2359,0.8111,1.6086,2.407,0.3094,4.394
230,0.0058,0.2055,0.562,0.0565,0.0016,0.2281,0.0001,0.0511,0.1103,0.0002,0.0828,0.2296,0.78,1.5624,2.4232,0.3081,4.3624
231,0.0061,0.2027,0.5943,0.0544,0.0038,0.2768,0.0001,0.0493,0.1085,0.0002,0.1263,0.2506,0.8899,1.7012,2.5571,0.3079,4.6351
232,0.0066,0.187,0.5729,0.0563,0.0031,0.2885,0.0001,0.0454,0.1068,0.0002,0.1279,0.2549,0.9016,1.6794,3.0155,0.3154,5.0911
233,0.0059,0.2201,0.6124,0.0574,0.0037,0.2354,0.0001,0.0529,0.1329,0.0003,0.0778,0.248,0.8279,1.6759,3.5422,0.3202,5.6161
234,0.0059,0.2155,0.5759,0.055,0.0029,0.2307,0.0001,0.0462,0.1114,0.0002,0.0831,0.2365,0.7855,1.5921,2.4173,0.3022,4.3816
235,0.0061,0.2158,0.5633,0.0542,0.0017,0.2759,0.0001,0.0484,0.1109,0.0002,0.1233,0.2461,0.8783,1.673,2.4131,0.3101,4.4659
236,0.0061,0.2093,0.5675,0.0544,0.0031,0.2431,0.0001,0.0488,0.108,0.0001,0.0788,0.2457,0.8124,1.6051,2.4338,0.3055,4.4139
237,0.0059,0.2042,0.5394,0.0548,0.0016,0.2142,0,0.0432,0.1225,0.0001,0.0789,0.244,0.7684,1.5229,2.4345,0.3089,4.3345
238,0.0064,0.205,0.5372,0.0549,0.0015,0.2134,0,0.0456,0.107,0.0002,0.0784,0.2231,0.7326,1.486,2.4132,0.3075,4.2777
239,0.006,0.206,0.5351,0.0517,0.0015,0.2072,0,0.0434,0.1064,0.0001,0.0787,0.217,0.7146,1.4659,2.4311,0.3025,4.2674
240,0.0067,0.1818,0.5784,0.0568,0.0024,0.297,0.0001,0.0465,0.1112,0.0003,0.1239,0.2608,0.9196,1.7012,3.9236,0.4594,6.1596
241,0.0062,0.225,0.5876,0.0562,0.0025,0.2354,0.0001,0.0508,0.1118,0.0002,0.0871,0.2325,0.7956,1.6222,2.4322,0.3068,4.4349
242,0.006,0.2106,0.5934,0.055,0.0018,0.2292,0.0001,0.0481,0.1114,0.0003,0.087,0.2518,0.8054,1.6258,2.4574,0.3076,4.4603
243,0.0061,0.2092,0.579,0.0576,0.0036,0.2301,0.0001,0.0465,0.1105,0.0001,0.0782,0.2443,0.7894,1.5921,2.4613,0.3087,4.4324
244,0.0061,0.2101,0.5957,0.0561,0.0032,0.2301,0.0001,0.046,0.113,0.0002,0.0803,0.2258,0.7737,1.5956,2.4526,0.3097,4.4272
245,0.0061,0.2103,0.5823,0.0572,0.0034,0.2236,0.0002,0.0601,0.1191,0.0002,0.0778,0.245,0.8075,1.6166,2.4316,0.3128,4.4305
246,0.006,0.2105,0.5877,0.0531,0.0021,0.2727,0.0002,0.0458,0.1132,0.0002,0.1233,0.2576,0.8859,1.6994,2.4058,0.3029,4.4771
247,0.0059,0.2027,0.5794,0.051,0.0025,0.2261,0.0002,0.0486,0.1065,0.0002,0.0797,0.253,0.7866,1.5827,2.4382,0.305,4.395
248,0.0062,0.186,0.5992,0.0549,0.0015,0.2223,0.0001,0.0486,0.107,0.0001,0.0814,0.2431,0.7699,1.5747,3.6985,0.3124,5.6561
249,0.006,0.216,0.5961,0.0596,0.0032,0.2271,0.0001,0.0478,0.1129,0.0002,0.0885,0.2395,0.8001,1.631,2.5823,0.3099,4.5918
250,0.0061,0.2134,0.5685,0.0572,0.0022,0.2261,0.0001,0.0495,0.1118,0.0001,0.0827,0.247,0.7948,1.593,2.4971,0.3082,4.4681
251,0.0061,0.2122,0.5806,0.0625,0.0033,0.2305,0.0001,0.0476,0.1267,0.0002,0.0901,0.2536,0.8357,1.6432,2.4315,0.3069,4.4512
252,0.0061,0.2058,0.5859,0.0561,0.0018,0.2331,0.0001,0.0482,0.1193,0.0003,0.0826,0.2447,0.8062,1.6121,2.4297,0.3192,4.4307
253,0.0061,0.2083,0.5826,0.0538,0.0033,0.2757,0.0001,0.0471,0.1099,0.0003,0.126,0.2312,0.8655,1.6702,2.4242,0.3081,4.4714
254,0.0062,0.205,0.5773,0.0537,0.0035,0.2255,0.0001,0.0518,0.1324,0.0002,0.0808,0.258,0.8251,1.6221,2.4249,0.3036,4.42
255,0.0062,0.2144,0.5757,0.0572,0.0031,0.2337,0.0001,0.05,0.1115,0.0002,0.0774,0.2321,0.7831,1.5886,2.425,0.3065,4.3898
256,0.0066,0.1764,0.5746,0.0453,0.002,0.2486,0.0001,0.0494,0.1131,0.0002,0.0837,0.2461,0.8068,1.5773,3.6113,0.3066,5.5734
257,0.006,0.2168,0.603,0.0562,0.0019,0.2276,0.0001,0.0506,0.1092,0.0002,0.08,0.25,0.7964,1.6336,2.686,0.3055,4.6961
258,0.0059,0.217,0.5458,0.0533,0.0016,0.2134,0.0001,0.0433,0.1073,0.0001,0.0792,0.2307,0.7389,1.5151,2.4191,0.3042,4.3073
259,0.0056,0.2146,0.5543,0.0545,0.0016,0.212,0.0001,0.0428,0.1054,0.0002,0.0799,0.237,0.743,1.5221,2.4456,0.3054,4.3414
260,0.006,0.2035,0.542,0.0535,0.0014,0.2584,0,0.0512,0.1148,0.0001,0.1252,0.2377,0.8524,1.6083,2.3906,0.3028,4.3701
261,0.0061,0.2041,0.5428,0.0538,0.0015,0.2113,0,0.0441,0.1062,0.0002,0.079,0.2458,0.7512,1.5103,2.4107,0.3007,4.2909
262,0.0058,0.204,0.543,0.0516,0.0015,0.2206,0.0001,0.0529,0.1216,0.0002,0.0828,0.2455,0.7863,1.5437,2.483,0.3008,4.3964
263,0.0056,0.2038,0.5414,0.0494,0.0014,0.2623,0,0.043,0.1049,0.0001,0.1206,0.236,0.8262,1.5816,2.4032,0.3024,4.3559
264,0.0063,0.0717,0.5665,0.0525,0.0017,0.2212,0.0001,0.0476,0.1049,0.0001,0.0796,0.233,0.7548,1.4085,3.9476,0.3039,5.7321
265,0.0059,0.2251,0.5494,0.0472,0.0015,0.217,0.0001,0.0458,0.1046,0.0002,0.0791,0.2138,0.7182,1.5052,3.2815,0.3027,5.1587
266,0.0061,0.2047,0.5624,0.0535,0.0015,0.2177,0.0001,0.043,0.1071,0.0002,0.0785,0.2354,0.7466,1.5266,2.3857,0.2996,4.2814
267,0.006,0.2098,0.5832,0.0594,0.0038,0.2324,0.0001,0.0525,0.1094,0.0003,0.0777,0.2481,0.8064,1.6145,2.4127,0.2971,4.3929
268,0.0058,0.2101,0.5613,0.0531,0.0042,0.227,0.0002,0.0436,0.1057,0.0002,0.0765,0.2399,0.7664,1.5531,2.4426,0.2988,4.3659
269,0.0059,0.2145,0.5772,0.0556,0.002,0.2326,0.0001,0.0465,0.1119,0.0002,0.0789,0.2402,0.7863,1.5949,2.3869,0.2957,4.3466
270,0.0066,0.2053,0.5538,0.056,0.0019,0.2921,0.0001,0.0478,0.1038,0.0002,0.1317,0.248,0.9012,1.7231,2.5776,0.3126,4.6828
271,0.006,0.215,0.5918,0.0547,0.003,0.2815,0.0001,0.0642,0.1159,0.0002,0.0844,0.259,0.8879,1.711,2.4837,0.2977,4.5633
272,0.0062,0.1691,0.6066,0.0504,0.0024,0.2215,0.0001,0.0445,0.112,0.0001,0.0796,0.2504,0.7791,1.5679,2.996,0.303,4.942
273,0.0063,0.2147,0.586,0.0543,0.002,0.2513,0.0001,0.0537,0.1163,0.0002,0.0782,0.2499,0.8277,1.6425,3.2814,0.2984,5.2933
274,0.0064,0.2128,0.5791,0.0545,0.0023,0.2326,0.0001,0.0505,0.126,0.0002,0.0831,0.2333,0.8018,1.6093,2.5328,0.2993,4.5137
275,0.006,0.2155,0.5943,0.0523,0.0029,0.2375,0.0001,0.0466,0.1174,0.0003,0.0775,0.2356,0.7874,1.6129,2.3752,0.2955,4.3525
