,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
341,0.7599,1.5877,13.0553,0.0622,0.0071,1.0613,0.0001,0.0872,2.7633,47.2405,11.0959,7.6197,69.9712,85.3918,645.431,89.3086,832.95
342,0.7763,1.5538,13.0515,0.0654,0.0046,0.9477,0.0002,0.079,2.7608,47.429,11.1479,7.6191,70.0832,85.4831,647.465,89.1497,834.878
343,0.777,1.6533,13.2459,0.0647,0.0044,0.8785,0.0003,0.0744,2.7623,0.0002,8.5762,7.6146,19.9988,35.6941,642.158,89.4084,780.114
344,0.8124,1.0996,14.0625,0.0714,0.0038,0.8866,0.0001,0.0758,2.7474,0.0002,8.4821,7.6526,19.9293,35.9187,644.35,88.4071,779.315
345,0.7704,1.6438,13.2086,0.0666,0.0065,1.0194,0.0001,0.0926,2.738,0.0002,8.2621,7.611,19.8196,35.4603,644.981,89.171,782.414
346,0.7788,1.8979,14.1212,0.0543,0.005,0.8355,0.0001,0.0759,2.7718,0.0002,8.5292,7.6147,19.9096,36.7305,642.046,89.3912,781.055
347,0.7446,1.5702,13.161,0.0615,0.0029,1.0349,0.0001,0.0883,2.7704,0.0003,8.5306,7.6066,20.1198,35.615,642.713,89.6474,780.789
348,0.7441,1.6221,13.1775,0.0608,0.0026,1.051,0.0001,0.0901,2.7605,0.0003,8.5877,7.6221,20.2044,35.7655,647.186,89.0459,784.934
349,0.7985,1.7325,13.1478,0.0675,0.0026,1.0778,0.0004,0.0872,2.7663,0.0002,8.4444,7.6151,20.0779,35.7773,648.962,88.7336,786.202
350,0.7686,1.7764,13.9513,0.0588,0.0043,0.8353,0.0001,0.0757,2.7723,47.1237,11.2853,7.6229,69.8095,86.3278,648.392,88.6851,836.202
351,0.7722,1.6199,13.2408,0.0624,0.0029,1.0308,0.0001,0.0895,2.7613,0.0002,8.5924,7.6107,20.1744,35.8285,641.599,89.5285,779.932
352,0.8189,1.0663,13.6535,0.0603,0.0036,0.768,0.0001,0.0678,2.7531,0.0003,8.2689,7.6997,19.6335,35.2227,645.431,89.5229,780.863
353,0.781,1.6296,13.2853,0.0621,0.0047,1.0748,0.0001,0.0908,2.7465,47.242,11.2798,7.6222,70.1576,85.8702,642.481,88.4302,829.568
354,0.7771,1.7342,13.1468,0.0713,0.0063,1.087,0.0001,0.0895,2.7429,46.9271,11.1183,7.6101,69.6828,85.3624,647.864,89.2507,835.364
355,0.742,1.5997,13.1014,0.063,0.0037,1.0197,0.0002,0.0884,2.764,0.0002,8.369,7.6287,19.9596,35.4201,644.427,88.4174,781.124
356,0.774,1.6104,13.0627,0.0648,0.0042,1.0236,0.0001,0.0881,2.7471,0.0002,8.2586,7.6044,19.8142,35.2864,644.063,88.5914,780.779
357,0.7694,1.7956,14.105,0.0621,0.0044,0.7851,0.0001,0.0725,2.7583,0.0001,8.247,7.6001,19.5469,36.2386,647.319,88.4329,784.734
358,0.7327,1.8714,13.1161,0.0641,0.004,0.7781,0.0001,0.0768,2.748,0.0002,8.4492,7.5989,19.737,35.4723,648.676,88.7044,785.721
359,0.8587,1.6654,13.1228,0.0612,0.0052,1.0402,0.0003,0.0836,2.7266,0.0003,8.4274,7.5976,19.9598,35.6298,643.109,91.811,783.464
360,0.818,1.0598,13.5057,0.0717,0.0038,0.7373,0.0004,0.0708,2.7589,0.0001,8.5274,7.6716,19.852,35.2518,646.816,88.9286,781.719
361,0.7655,1.6368,12.6353,0.0709,0.0041,0.8334,0.0002,0.0817,2.75,0.0002,8.3763,7.6111,19.7531,34.8072,647.135,88.8603,783.536
362,0.751,1.6096,13.0662,0.0702,0.0043,0.7942,0.0001,0.0761,2.7563,0.0003,8.4745,7.6087,19.8098,35.2547,651.215,89.5453,788.842
363,0.7543,1.6295,13.0601,0.0621,0.0058,1.0109,0.0001,0.0882,2.7466,0.0002,8.5396,7.6042,20.0716,35.5344,643.425,88.5658,780.282
364,0.7874,1.5861,13.0985,0.0608,0.0026,1.0588,0.0001,0.0816,2.7589,0.0002,8.5405,7.5968,20.1123,35.6038,648.688,89.1651,786.25
365,0.7492,1.7678,14.2906,0.0594,0.0024,0.7861,0.0001,0.1453,2.7483,0.0002,8.4533,7.5967,19.8039,36.6267,648.953,88.9923,787.444
366,0.7693,1.5225,12.7937,0.0633,0.0041,0.8217,0.0001,0.0773,2.7456,0.0002,8.5052,7.6055,19.8475,34.9506,645.436,89.5172,782.689
367,0.7356,1.6474,12.7707,0.0645,0.0045,0.8354,0.0002,0.0754,2.757,0.0002,8.5271,7.6032,19.8894,35.0616,642.54,91.014,781.482
368,0.8028,1.0891,13.7335,0.0685,0.0038,0.7432,0.0001,0.0671,2.7424,0.0002,8.366,7.6623,19.6677,35.3071,645.48,88.9791,780.428
369,0.775,1.596,12.7772,0.0533,0.0028,0.8218,0.0001,0.0755,2.7528,0.0003,8.2919,7.6001,19.616,34.784,647.707,89.5701,784.841
370,0.7726,1.5851,12.8208,0.0615,0.0027,0.7923,0.0001,0.075,2.7215,0.0002,8.4867,7.6042,19.7602,34.9574,647.238,89.1042,784.073
371,0.764,1.6123,13.2532,0.0629,0.0061,1.0747,0.0001,0.0945,2.7574,0.0004,8.2994,7.6074,19.9302,35.5821,644.02,89.0361,781.446
372,0.7775,1.6235,13.2219,0.0611,0.0031,1.0157,0.0001,0.0851,2.7504,0.0002,8.2515,7.652,19.8431,35.4876,643.559,88.3588,780.286
373,0.7614,1.759,14.1092,0.0617,0.0042,0.851,0.0001,0.0752,2.7242,0.0002,8.6132,7.6106,19.9662,36.6184,647.198,89.4587,786.199
374,0.7542,1.6426,12.898,0.0623,0.003,0.835,0.0001,0.0752,2.7406,0.0002,8.6265,7.6019,19.9698,35.2866,646.013,88.8838,782.951
375,0.7518,1.6274,13.2198,0.0649,0.0027,1.0669,0.0001,0.0874,2.7543,0.0003,8.399,7.6413,20.0368,35.6554,642.601,89.2978,780.503
