,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Count GPU to CPU,Execute kncomputeNeighbours,Neighbour resize,Copy neighbour & offset to CPU,Compute neighbours,Copy sorting indexes to CPU,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
493,0.4865,1.3112,8.4041,0.0692,0.0034,0.796,0.0001,0.2188,1.6144,0.0003,4.2531,6.9726,0.4078,17.6004,394.48,50.7214,469.679
494,0.4897,1.2355,7.8933,0.0691,0.0043,0.8937,0.0001,0.3101,1.5657,0.0004,4.2483,7.1139,0.4004,17.1547,369.631,50.822,444.57
495,0.4847,1.467,8.163,0.068,0.004,0.7968,0.0001,0.2154,1.5535,0.0004,4.2589,6.9179,0.4093,17.461,369.992,50.7246,445.095
496,0.4968,0.654,8.7303,0.0694,0.0035,0.8158,0.0001,0.2118,1.5699,0.0001,4.2431,6.9224,0.3964,17.2122,380.323,51.1002,454.308
497,0.4821,1.3583,8.095,0.0742,0.005,0.8445,0.0001,0.228,1.5569,0.0002,4.2459,6.9787,0.4067,17.3421,370.102,50.4772,444.865
498,0.4872,1.3414,7.8506,0.0718,0.0036,0.8357,0,0.216,1.5766,0.0006,4.2453,6.9681,0.3985,17.0635,376.665,52.9601,453.603
499,0.4851,1.28,8.1718,0.0647,0.0039,0.8175,0.0001,0.2228,1.5534,0.0005,4.3455,7.0298,0.403,17.3878,384.736,52.0432,461.163
500,0.4848,1.3649,9.3054,0.0671,0.0049,0.8196,0.0001,0.2322,1.5485,0.0002,4.242,6.9369,0.3937,18.5054,370.325,50.8145,446.441
501,0.4839,1.365,8.131,0.0705,0.0023,0.8491,0.0004,0.2213,1.5705,0.0002,4.2418,6.968,0.407,17.3709,371.091,50.623,446.002
502,0.4898,1.3104,8.0573,0.0714,0.0038,0.8336,0.0003,0.2162,1.5612,0.0003,4.2767,6.9875,0.4068,17.2742,400.953,51.0198,476.142
503,0.4861,1.349,8.1909,0.0731,0.0052,0.8042,0.0001,0.2201,1.5594,0.0003,4.3155,7.0022,0.4089,17.4565,371.903,50.5323,446.925
504,0.4932,0.7983,9.0921,0.0655,0.0035,0.8225,0.0001,0.2159,1.5345,0.0004,4.2806,6.9323,0.407,17.7377,383.302,59.2053,466.068
505,0.5013,1.2624,8.1025,0.0669,0.0023,0.8129,0.0001,0.2106,1.5396,0.0002,4.2605,6.911,0.4099,17.2065,379.067,50.4462,453.572
506,0.4925,1.2711,9.1433,0.0747,0.0036,0.8743,0.0001,0.2204,1.5957,0.0002,4.2458,7.0339,0.4097,18.3732,388.452,51.2887,465.029
507,0.4833,1.3044,8.4052,0.0706,0.0028,0.8111,0.0001,0.2285,1.5505,0.0003,4.2457,6.9258,0.4062,17.5492,391.321,51.8278,467.681
508,0.49,1.6201,9.1938,0.0799,0.0026,0.8078,0.0001,0.2152,1.5571,0.0003,4.2542,6.9338,0.4029,18.6632,387.958,50.6161,464.217
509,0.4809,1.2967,8.0936,0.0746,0.003,0.8242,0.0002,0.2377,1.5589,0.0005,4.2591,6.9824,0.4059,17.282,370.334,50.4363,445.023
510,0.4887,1.2957,8.1575,0.0716,0.0035,0.821,0.0002,0.2222,1.5583,0.0002,4.2435,6.9402,0.4028,17.3073,369.054,50.3758,443.658
511,0.4867,1.444,8.2902,0.0733,0.0034,0.8777,0.0004,0.226,1.5664,0.0003,4.2534,7.0241,0.4123,17.682,388.772,69.8482,483.178
512,0.4563,0.6332,8.9995,0.0704,0.0032,0.8148,0.0001,0.2163,1.5342,0.0003,4.2457,6.8935,0.4134,17.4074,372.364,50.2941,445.712
513,0.4536,1.3072,8.087,0.0691,0.004,0.8066,0.0003,0.2212,1.5372,0.0002,4.2467,6.899,0.4004,17.1662,398.329,50.7266,473.142
514,0.4543,1.4348,9.1138,0.0674,0.0038,0.7975,0.0001,0.2764,1.541,0.0001,4.2489,6.9546,0.4191,18.3937,379.621,50.4681,455.579
515,0.4871,1.3309,8.1627,0.0722,0.0029,0.8192,0,0.2166,1.5473,0.0004,4.2621,6.9361,0.4114,17.349,379.99,50.5665,454.798
516,0.4842,1.2875,8.2505,0.0733,0.0026,0.9595,0.0001,0.2164,1.5474,0.0001,4.2387,7.0504,0.4004,17.4913,379.759,52.0611,456.221
517,0.4884,1.3092,8.1744,0.076,0.0039,0.8305,0.0001,0.2234,1.5523,0.0003,4.2541,6.9617,0.406,17.3621,391.206,50.7402,466.281
518,0.485,1.2929,7.8325,0.0708,0.0047,0.832,0.0001,0.2222,1.5637,0.0003,4.2338,6.9502,0.4043,16.9885,371.128,50.6601,445.688
519,0.486,1.3071,8.2764,0.0728,0.0036,0.8478,0.0001,0.2281,1.5392,0.0002,4.2395,6.9533,0.4123,17.4557,369.885,57.8963,452.11
