,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
358,0.1262,0.8606,2.4311,0.0576,0.003,0.4491,0.0001,0.061,0.4578,0.0002,1.2255,1.26,3.5367,6.968,72.0605,9.7546,90.404
359,0.1244,0.927,2.3916,0.0528,0.0034,0.3855,0.0001,0.0684,0.4539,0.0003,1.1886,1.27,3.4461,6.9018,72.1392,9.7857,90.569
360,0.1163,0.3168,2.3005,0.0579,0.0033,0.4301,0.0001,0.0619,0.4303,0.0002,1.2494,1.2339,3.493,6.2415,78.253,9.7557,96.1127
361,0.1006,0.8528,2.5809,0.058,0.0041,0.4095,0.0001,0.0613,0.455,0.0003,1.2119,1.2768,3.5039,7.05,72.0239,9.7714,90.5772
362,0.095,0.8477,2.4742,0.0564,0.0036,0.4328,0.0001,0.0604,0.4453,0.0002,1.2518,1.2598,3.5343,6.962,72.1428,9.7438,90.5972
363,0.124,0.8534,2.5008,0.0516,0.0015,0.4264,0.0001,0.0524,0.4454,0.0002,1.233,1.2625,3.4914,6.9822,72.597,9.8429,91.1554
364,0.0966,0.8576,2.6824,0.0664,0.0035,0.3918,0.0001,0.0564,0.454,0.0002,1.1593,1.255,3.4083,7.0567,72.3738,9.8347,91.0076
365,0.096,0.8526,2.4584,0.0512,0.0021,0.4519,0.0001,0.0569,0.461,0.0002,1.2465,1.272,3.5665,6.9852,73.2767,9.8403,91.8625
366,0.1245,0.8484,2.6097,0.0524,0.0015,0.4354,0.0001,0.0534,0.4397,0.0001,1.2283,1.2469,3.473,7.0662,72.2685,9.7756,90.8441
367,0.1243,0.958,2.4442,0.0562,0.0068,0.3928,0.0001,0.0554,0.4503,0.0002,1.1769,1.2635,3.426,6.9641,73.0016,9.8718,91.552
368,0.1197,0.3138,2.3414,0.0579,0.0022,0.3795,0.0001,0.062,0.4328,0.0002,1.1823,1.2552,3.394,6.1843,88.1944,9.8899,106.126
369,0.0979,0.902,2.3099,0.0582,0.0048,0.3987,0.0002,0.0626,0.4506,0.0003,1.2045,1.2572,3.4626,6.7839,90.2028,13.6893,112.41
370,0.0963,0.4084,2.2535,0.0542,0.0034,0.4239,0.0001,0.0569,0.4442,0.0002,1.2174,1.2674,3.4932,6.2635,82.2857,9.827,100.098
371,0.0958,0.7907,2.5669,0.0592,0.0045,0.4128,0.0001,0.0588,0.4589,0.0002,1.1745,1.2734,3.465,6.9322,73.498,9.8597,91.9941
372,0.0952,0.8527,2.5949,0.0585,0.0042,0.3929,0.0001,0.0564,0.457,0.0002,1.1615,1.2672,3.4202,6.9762,72.1196,9.7678,90.5998
373,0.0958,0.8875,2.304,0.0766,0.0027,0.3859,0.0001,0.0626,0.4629,0.0002,1.1993,1.2535,3.4658,6.7658,72.2435,9.813,90.5504
374,0.1248,0.8775,2.4303,0.0541,0.0015,0.3776,0.0001,0.0544,0.4534,0.0002,1.1788,1.2548,3.3888,6.8287,72.7678,9.9561,91.2838
375,0.0964,0.864,2.4627,0.0499,0.0015,0.3761,0.0001,0.0538,0.4506,0.0002,1.2047,1.2551,3.4023,6.8326,77.8459,9.8083,96.2376
376,0.1521,0.2701,2.2798,0.0572,0.0032,0.3961,0.0001,0.0575,0.4378,0.0003,1.1618,1.2483,3.3866,6.1047,81.5009,9.8493,99.3144
377,0.1077,0.8531,2.3833,0.0532,0.0041,0.4024,0.0001,0.0586,0.4637,0.0002,1.1926,1.2684,3.4687,6.8261,72.3493,9.8634,90.7586
378,0.0978,0.8608,2.5933,0.0597,0.0015,0.3856,0.0001,0.058,0.4498,0.0002,1.195,1.2582,3.4243,6.987,73.2886,9.8496,91.8583
379,0.1248,0.8567,2.3912,0.0524,0.0016,0.4156,0.0001,0.0543,0.4473,0.0002,1.2116,1.2681,3.4609,6.8442,72.2688,9.7654,90.5972
380,0.0947,0.8924,2.3024,0.0553,0.0029,0.4393,0.0001,0.0619,0.4523,0.0002,1.2163,1.2573,3.4991,6.8015,72.1918,9.8661,90.5901
381,0.097,0.8576,2.6266,0.06,0.0014,0.3873,0.0001,0.0564,0.4572,0.0002,1.1568,1.2671,3.3964,6.9844,72.2627,9.7412,90.7189
382,0.0957,0.8956,2.2781,0.0543,0.002,0.4001,0.0001,0.0569,0.4626,0.0002,1.1704,1.2546,3.424,6.7037,72.1006,9.7695,90.3047
383,0.0968,0.8525,2.2997,0.059,0.0023,0.3938,0.0001,0.0581,0.4515,0.0002,1.1917,1.2643,3.4435,6.7033,89.1015,9.8352,107.357
384,0.1144,0.3816,2.3354,0.0615,0.0027,0.4475,0.0001,0.0647,0.4788,0.0002,1.2477,1.271,3.5973,6.4453,81.791,9.7439,99.8324
385,0.1031,0.8538,2.587,0.0544,0.0017,0.3904,0.0001,0.0572,0.4581,0.0002,1.1648,1.2587,3.4015,6.9585,90.784,9.8429,109.297
386,0.125,0.8457,2.7428,0.0561,0.0026,0.3819,0.0001,0.0559,0.4566,0.0002,1.1981,1.2694,3.4328,7.1565,82.6689,9.9059,101.425
387,0.0975,0.8649,2.5569,0.053,0.0017,0.3975,0.0002,0.0573,0.4646,0.0002,1.1364,1.2644,3.3982,6.9277,72.0243,9.7117,90.3424
388,0.0956,0.8596,2.6659,0.0552,0.0032,0.393,0.0001,0.0583,0.4626,0.0003,1.1997,1.2618,3.4571,7.0885,72.5563,9.7932,91.1732
389,0.0951,0.9448,2.2944,0.053,0.002,0.4394,0.0001,0.0585,0.4582,0.0002,1.2377,1.2597,3.5305,6.8765,72.1283,9.803,90.535
390,0.0966,0.7945,2.3096,0.0561,0.0032,0.3824,0.0002,0.0581,0.464,0.0001,1.1842,1.2562,3.4279,6.6433,72.1998,9.8347,90.4189
391,0.095,0.8593,2.2919,0.0553,0.0049,0.3903,0.0001,0.0553,0.4501,0.0003,1.1587,1.2613,3.3995,6.6575,72.3151,9.7904,90.4878
392,0.1135,0.229,2.3198,0.0665,0.0023,0.3956,0.0002,0.0631,0.44,0.0002,1.1905,1.2563,3.4414,6.1195,82.1829,9.7509,99.9025
393,0.0956,0.8433,2.6923,0.0558,0.003,0.3978,0.0001,0.0607,0.4638,0.0002,1.1922,1.2943,3.4903,7.1332,72.6129,9.8094,91.3006
394,0.0946,0.8022,2.2483,0.0562,0.0014,0.4233,0,0.0536,0.4534,0.0002,1.2148,1.2565,3.4708,6.6233,72.0863,9.8523,90.2794
395,0.1242,0.8426,2.6162,0.0511,0.0015,0.3791,0.0001,0.0561,0.4545,0.0001,1.2033,1.262,3.4181,7.0082,72.9547,9.7592,91.4652
396,0.1243,0.9105,2.3068,0.055,0.0015,0.3794,0.0001,0.0549,0.4552,0.0002,1.1761,1.266,3.4028,6.7535,84.2522,10.0022,102.737
397,0.0955,1.0318,2.4481,0.058,0.0021,0.3936,0.0002,0.0559,0.4613,0.0002,1.1669,1.2481,3.4101,6.9984,90.1223,9.8906,108.757
398,0.0975,0.8803,2.4283,0.056,0.0035,0.3875,0.0002,0.0618,0.4581,0.0003,1.2164,1.2715,3.4805,6.9007,89.3812,9.7724,107.811
399,0.0976,0.925,2.3831,0.0524,0.0038,0.3868,0.0001,0.0588,0.4666,0.0002,1.1999,1.2627,3.4526,6.868,72.1242,9.8239,90.5398
400,0.1179,0.3909,2.3184,0.0589,0.003,0.3837,0.0001,0.0577,0.4397,0.0003,1.1804,1.2441,3.3927,6.2363,80.9479,9.8016,98.7132
401,0.096,1.0361,2.4539,0.054,0.0043,0.3886,0.0001,0.0577,0.4459,0.0002,1.1606,1.26,3.3943,6.993,71.9968,9.7606,90.4581
402,0.0954,0.8457,2.307,0.0558,0.0033,0.3915,0.0001,0.0563,0.458,0.0002,1.179,1.2542,3.4206,6.6806,72.453,9.8823,90.7643
403,0.0947,0.8669,2.5405,0.0514,0.0019,0.3876,0.0001,0.061,0.4612,0.0002,1.1759,1.2547,3.4166,6.9307,71.9867,9.8411,90.4501
404,0.1006,0.8543,2.3654,0.0518,0.0016,0.4202,0.0001,0.0542,0.444,0.0003,1.2151,1.2605,3.4659,6.7976,72.6582,9.7631,90.9576
405,0.1005,0.9732,2.4915,0.0538,0.0031,0.4024,0.0001,0.0599,0.4642,0.0002,1.1966,1.2546,3.4557,7.0362,72.0788,9.8005,90.6287
406,0.0948,0.8553,2.2734,0.0512,0.0017,0.3902,0.0001,0.056,0.459,0.0002,1.1734,1.254,3.3969,6.6314,72.5551,9.8653,90.7858
407,0.0939,0.7939,2.6246,0.0569,0.0022,0.3854,0.0001,0.0599,0.4453,0.0002,1.1636,1.3034,3.4389,6.9611,72.2102,9.8022,90.7054
408,0.1133,0.2138,2.294,0.0587,0.0025,0.3979,0.0002,0.0592,0.44,0.0001,1.1566,1.2513,3.3908,6.0268,76.6611,9.8206,94.382
409,0.0962,0.8804,2.4198,0.0554,0.0033,0.3893,0.0002,0.0567,0.4535,0.0003,1.1779,1.2851,3.4437,6.8527,77.7123,9.9304,96.2354
410,0.1028,0.8479,2.2931,0.0544,0.0015,0.3909,0.0001,0.0543,0.456,0.0001,1.1679,1.2534,3.3892,6.6454,80.7478,13.5473,102.678
411,0.0959,0.9867,2.4095,0.0582,0.0015,0.3815,0.0001,0.0557,0.4466,0.0001,1.2066,1.2355,3.3955,6.8947,83.2742,9.8842,101.729
412,0.0951,0.8263,2.6131,0.0513,0.0015,0.3615,0.0001,0.0557,0.4569,0.0002,1.1648,1.269,3.3703,6.9138,72.0932,9.8754,90.616
413,0.1289,0.8521,2.5403,0.0543,0.004,0.4048,0.0001,0.0577,0.4664,0.0002,1.1961,1.274,3.4835,7.0178,75.5303,9.8474,94.1323
414,0.0957,0.8561,2.5875,0.0596,0.0046,0.3938,0.0001,0.0562,0.4592,0.0002,1.1742,1.3119,3.4814,7.0323,72.5878,9.8121,91.1804
415,0.0986,1.0661,2.454,0.0539,0.0018,0.4313,0.0002,0.0687,0.4598,0.0003,1.2246,1.2599,3.5236,7.1553,73.1674,9.859,91.942
416,0.0981,0.3194,2.3097,0.0627,0.0024,0.3867,0.0001,0.0603,0.4414,0.0002,1.1922,1.2504,3.4209,6.1642,76.2833,9.7841,93.8588
417,0.1263,0.8975,2.2894,0.0542,0.0031,0.4164,0.0001,0.0693,0.4639,0.0002,1.1969,1.2632,3.4934,6.8196,72.147,9.838,90.5291
